No of DDE-Post,No of DDEs,Session-ID,Student-ID,Total Time(mins)
2,1,"""E141F-Apr19-15-05-12"")","""E141F""",1.6166666666666667
9,31,"""E17E5-Apr19-14-56-51"")","""E17E5""",9.583333333333334
3,29,"""E2A27-Feb28-20-59-33"")","""E2A27""",4.366666666666666
6,48,"""E2E17-Feb28-20-58-25"")","""E2E17""",6.85
2,1,"""E141F-Apr19-15-09-25"")","""E141F""",1.15
2,1,"""E141F-Apr19-15-10-42"")","""E141F""",1.1833333333333333
5,15,"""E2E17-Feb28-21-07-13"")","""E2E17""",2.1166666666666667
3,17,"""E2E17-Feb28-21-09-37"")","""E2E17""",1.8333333333333335
4,23,"""E30BD-Feb28-21-06-32"")","""E30BD""",6.433333333333334
9,21,"""E17E5-Apr19-15-06-39"")","""E17E5""",9.183333333333334
2,1,"""E141F-Apr19-15-16-04"")","""E141F""",0.13333333333333333
6,39,"""E2A27-Feb28-21-05-46"")","""E2A27""",8.483333333333333
3,32,"""E2E17-Feb28-21-11-49"")","""E2E17""",4.233333333333333
5,19,"""E17E5-Apr19-15-16-11"")","""E17E5""",5.733333333333333
3,22,"""treacy-Apr19-15-12-20"")","""treacy""",9.833333333333334
3,34,"""E2E17-Feb28-21-16-22"")","""E2E17""",3.8333333333333335
3,18,"""E30BD-Feb28-21-18-43"")","""E30BD""",1.55
3,22,"""E30BD-Feb28-21-20-38"")","""E30BD""",4.716666666666667
4,35,"""E2E17-Feb28-21-20-31"")","""E2E17""",5.033333333333333
3,18,"""E30BD-Feb28-21-25-35"")","""E30BD""",2.3833333333333333
3,28,"""E30BD-Feb28-21-28-13"")","""E30BD""",4.866666666666667
3,21,"""E30BD-Feb28-21-33-21"")","""E30BD""",3.4
6,50,"""E2E17-Feb28-21-27-57"")","""E2E17""",10.7
5,34,"""E2E17-Feb28-21-39-09"")","""E2E17""",5.616666666666667
17,60,"""E1515-Feb28-21-28-17"")","""E1515""",20.366666666666667
3,27,"""E2E17-Feb28-21-45-26"")","""E2E17""",3.85
6,39,"""E2E17-Feb28-21-49-51"")","""E2E17""",6.683333333333334
8,58,"""E2E17-Feb28-21-56-46"")","""E2E17""",17.433333333333334
2,1,"""E141F-Apr19-16-17-37"")","""E141F""",0.45
3,13,"""E2E17-Feb28-22-17-42"")","""E2E17""",1.1833333333333333
3,16,"""E2E17-Feb28-22-19-33"")","""E2E17""",3.0833333333333335
2,1,"""E141F-Apr19-16-30-09"")","""E141F""",0.1
3,15,"""E2E17-Feb28-22-27-07"")","""E2E17""",0.23333333333333334
2,1,"""E141F-Apr19-16-30-22"")","""E141F""",0.1
3,24,"""E2E17-Feb28-22-28-34"")","""E2E17""",2.95
4,36,"""E2E17-Feb28-22-31-54"")","""E2E17""",3.9833333333333334
3,33,"""E2E17-Feb28-22-36-28"")","""E2E17""",3.4333333333333336
3,18,"""E2E17-Feb28-22-41-47"")","""E2E17""",3.0833333333333335
3,17,"""E2E17-Feb28-22-46-06"")","""E2E17""",2.5666666666666664
3,14,"""E2E17-Feb28-22-49-27"")","""E2E17""",2.45
4,18,"""E2787-Apr19-16-50-48"")","""E2787""",6.0
3,18,"""E2E17-Feb28-22-52-23"")","""E2E17""",3.466666666666667
3,14,"""E2787-Apr19-16-57-48"")","""E2787""",2.6833333333333336
6,12,"""E2787-Apr19-17-00-58"")","""E2787""",3.033333333333333
5,18,"""E2787-Apr19-17-04-16"")","""E2787""",2.8333333333333335
8,47,"""E2787-Apr19-17-07-22"")","""E2787""",10.05
10,31,"""E2787-Apr19-17-17-42"")","""E2787""",7.35
5,19,"""E1515-Mar01-00-36-44"")","""E1515""",3.6166666666666667
2,1,"""E141F-Apr19-18-45-02"")","""E141F""",0.18333333333333332
5,11,"""E144F-Apr19-18-45-17"")","""E144F""",2.0
4,28,"""E1515-Mar01-00-40-32"")","""E1515""",5.383333333333334
3,12,"""E144F-Apr19-18-48-04"")","""E144F""",1.15
4,19,"""E144F-Apr19-18-49-52"")","""E144F""",4.6
7,20,"""E2691-Apr19-18-54-18"")","""E2691""",5.483333333333333
3,11,"""E1647-Apr19-18-59-07"")","""E1647""",1.7
3,6,"""E1515-Mar01-00-47-35"")","""E1515""",13.366666666666667
3,21,"""E1647-Apr19-19-01-01"")","""E1647""",2.8166666666666664
6,22,"""E2691-Apr19-19-00-09"")","""E2691""",5.133333333333334
3,16,"""E1647-Apr19-19-04-05"")","""E1647""",1.7833333333333332
4,42,"""E1647-Apr19-19-06-04"")","""E1647""",7.6
4,44,"""E2691-Apr19-19-05-38"")","""E2691""",10.45
8,33,"""E144F-Apr19-18-59-10"")","""E144F""",20.566666666666666
3,28,"""E144F-Apr19-19-20-07"")","""E144F""",8.366666666666667
6,50,"""E2691-Apr19-19-16-21"")","""E2691""",16.6
4,20,"""E144F-Apr19-19-28-47"")","""E144F""",5.466666666666667
3,21,"""E2691-Apr19-19-36-27"")","""E2691""",3.5666666666666664
5,22,"""E144F-Apr19-19-34-59"")","""E144F""",6.333333333333333
5,23,"""E2691-Apr19-19-40-29"")","""E2691""",3.95
3,20,"""E144F-Apr19-19-46-48"")","""E144F""",6.1
4,29,"""E1647-Apr19-19-53-18"")","""E1647""",9.5
10,27,"""E1647-Apr19-20-03-23"")","""E1647""",11.2
12,34,"""E1647-Apr19-20-15-08"")","""E1647""",9.55
10,24,"""E1647-Apr19-20-25-16"")","""E1647""",7.033333333333333
6,30,"""E1647-Apr19-20-34-36"")","""E1647""",4.383333333333334
3,24,"""E1647-Apr19-20-39-32"")","""E1647""",1.7666666666666666
3,27,"""E15E1-Apr19-20-42-16"")","""E15E1""",1.7
3,29,"""E1647-Apr19-20-46-32"")","""E1647""",1.8
3,30,"""E1647-Apr19-20-48-46"")","""E1647""",2.8833333333333333
4,23,"""E1599-Apr19-21-46-51"")","""E1599""",2.85
3,15,"""E1599-Apr19-21-49-53"")","""E1599""",2.2666666666666666
3,13,"""E1599-Apr19-21-52-28"")","""E1599""",1.2166666666666668
4,16,"""E1599-Apr19-21-53-52"")","""E1599""",1.7833333333333332
3,32,"""E1599-Apr19-21-55-52"")","""E1599""",4.016666666666667
9,43,"""E1599-Apr19-22-00-10"")","""E1599""",7.983333333333333
2,1,"""E141F-Apr19-22-26-38"")","""E141F""",0.11666666666666667
2,1,"""E1C4D-Apr19-22-29-51"")","""E1C4D""",0.65
2,1,"""E1C4D-Apr19-22-30-37"")","""E1C4D""",3.3833333333333333
2,1,"""E1A13-Apr19-22-32-33"")","""E1A13""",1.6166666666666667
2,1,"""E1A13-Apr19-22-34-31"")","""E1A13""",0.45
2,1,"""E1A13-Apr19-22-35-29"")","""E1A13""",0.6166666666666667
3,12,"""E2AA5-Apr19-22-37-15"")","""E2AA5""",1.9333333333333333
3,11,"""E2AA5-Apr19-22-39-23"")","""E2AA5""",1.2
2,1,"""E141F-Apr19-22-41-53"")","""E141F""",0.26666666666666666
2,1,"""E141F-Apr19-22-42-13"")","""E141F""",0.36666666666666664
3,16,"""E2AA5-Apr19-22-40-51"")","""E2AA5""",2.6166666666666667
4,27,"""E2AA5-Apr19-22-43-46"")","""E2AA5""",4.25
3,27,"""E2AA5-Apr19-22-48-29"")","""E2AA5""",3.466666666666667
3,17,"""E2AA5-Apr19-22-52-13"")","""E2AA5""",3.1
4,18,"""E2AA5-Apr19-22-56-18"")","""E2AA5""",3.466666666666667
2,1,"""E1C4D-Apr19-22-58-13"")","""E1C4D""",2.1
4,17,"""E1C4D-Apr19-23-00-30"")","""E1C4D""",2.5833333333333335
2,1,"""E1C4D-Apr19-23-03-16"")","""E1C4D""",1.5166666666666666
2,1,"""E1C4D-Apr19-23-04-54"")","""E1C4D""",0.65
2,1,"""E1C4D-Apr19-23-05-41"")","""E1C4D""",0.6166666666666667
3,20,"""E2AA5-Apr19-22-59-59"")","""E2AA5""",7.0
6,37,"""E1C4D-Apr19-23-06-27"")","""E1C4D""",7.033333333333333
6,28,"""E150F-Apr19-23-04-35"")","""E150F""",9.433333333333334
5,30,"""E150F-Apr19-23-14-27"")","""E150F""",7.583333333333333
3,3,"""E150F-Apr19-23-22-20"")","""E150F""",6.05
6,26,"""E20EB-Apr20-06-45-28"")","""E20EB""",10.116666666666667
3,18,"""E232B-Mar01-13-09-34"")","""E232B""",3.25
24,110,"""E232B-Mar01-13-13-05"")","""E232B""",33.05
4,38,"""E232B-Mar01-13-46-20"")","""E232B""",5.166666666666667
10,64,"""E232B-Mar01-13-51-45"")","""E232B""",12.733333333333333
6,122,"""E232B-Mar01-14-04-42"")","""E232B""",33.88333333333333
4,59,"""E232B-Mar01-14-38-49"")","""E232B""",4.866666666666667
6,25,"""E232B-Mar01-14-44-02"")","""E232B""",4.366666666666666
3,21,"""E232B-Mar01-15-43-36"")","""E232B""",3.5666666666666664
4,21,"""E232B-Mar01-15-47-27"")","""E232B""",3.1166666666666667
3,19,"""E232B-Mar01-15-50-50"")","""E232B""",2.283333333333333
5,26,"""E232B-Mar01-15-53-27"")","""E232B""",4.916666666666667
6,29,"""E232B-Mar01-15-58-33"")","""E232B""",6.0
9,21,"""E232B-Mar01-16-04-48"")","""E232B""",11.683333333333334
6,12,"""E1FCB-Mar01-16-24-56"")","""E1FCB""",2.7333333333333334
5,30,"""E18C3-Mar01-17-30-34"")","""E18C3""",7.916666666666667
4,30,"""E18C3-Mar01-17-38-57"")","""E18C3""",6.716666666666667
3,20,"""E2A81-Mar01-20-26-41"")","""E2A81""",1.3666666666666667
5,27,"""E2A81-Mar01-20-28-43"")","""E2A81""",1.7666666666666666
4,69,"""E20A9-Mar01-20-34-46"")","""E20A9""",5.766666666666667
9,33,"""E2A81-Mar01-20-31-11"")","""E2A81""",14.05
4,23,"""E17E5-Mar01-20-41-28"")","""E17E5""",9.666666666666666
4,20,"""E17E5-Mar01-21-05-29"")","""E17E5""",4.25
3,22,"""E17E5-Mar01-21-09-59"")","""E17E5""",11.666666666666666
3,43,"""E1599-Mar01-21-22-32"")","""E1599""",1.5
6,29,"""E224D-Mar01-21-30-15"")","""E224D""",6.883333333333333
16,47,"""E20A9-Mar01-20-41-46"")","""E20A9""",55.3
3,22,"""E224D-Mar01-21-37-22"")","""E224D""",2.4833333333333334
4,22,"""E224D-Mar01-21-40-06"")","""E224D""",6.833333333333333
5,51,"""E20A9-Mar01-21-37-28"")","""E20A9""",26.35
4,34,"""E224D-Mar01-21-48-37"")","""E224D""",32.61666666666667
6,35,"""E224D-Mar01-22-21-34"")","""E224D""",9.966666666666667
12,62,"""E20A9-Mar01-22-04-11"")","""E20A9""",30.85
3,19,"""E20A9-Mar01-22-37-16"")","""E20A9""",2.45
3,32,"""E20A9-Mar01-22-40-02"")","""E20A9""",5.3
3,18,"""E20A9-Mar01-22-46-20"")","""E20A9""",6.25
6,50,"""E224D-Mar01-22-31-46"")","""E224D""",23.883333333333333
4,23,"""E20A9-Mar01-22-52-54"")","""E20A9""",6.566666666666666
4,23,"""E20A9-Mar01-22-59-42"")","""E20A9""",3.7
5,32,"""E17E5-Mar01-22-57-58"")","""E17E5""",6.466666666666667
4,19,"""E224D-Mar01-23-01-12"")","""E224D""",5.15
3,18,"""E17E5-Mar01-23-06-10"")","""E17E5""",2.55
3,18,"""E17E5-Mar01-23-08-59"")","""E17E5""",3.5166666666666666
3,22,"""E150F-Mar01-23-12-52"")","""E150F""",0.4666666666666667
3,21,"""E17E5-Mar01-23-13-13"")","""E17E5""",3.6166666666666667
4,7,"""E1FCB-Mar01-21-50-25"")","""E1FCB""",87.06666666666666
9,75,"""E1ADF-Mar01-23-11-30"")","""E1ADF""",20.15
6,37,"""E1947-Mar02-00-20-38"")","""E1947""",10.666666666666666
3,14,"""E1947-Mar02-00-31-34"")","""E1947""",3.1666666666666665
3,3,"""E1947-Mar02-00-35-10"")","""E1947""",4.016666666666667
4,19,"""E1947-Mar02-00-39-27"")","""E1947""",8.15
4,14,"""E1617-Apr20-18-53-31"")","""E1617""",4.75
3,16,"""E1617-Apr20-18-58-40"")","""E1617""",3.966666666666667
6,25,"""E1617-Apr20-19-02-54"")","""E1617""",3.6833333333333336
7,51,"""E1617-Apr20-19-06-50"")","""E1617""",11.583333333333334
4,40,"""E1617-Apr20-19-18-46"")","""E1617""",7.483333333333333
3,17,"""E1635-Apr20-19-26-34"")","""E1635""",7.066666666666666
5,15,"""E1635-Apr20-19-34-06"")","""E1635""",5.85
2,1,"""E141F-Apr20-19-45-17"")","""E141F""",0.36666666666666664
2,1,"""E141F-Apr20-19-46-19"")","""E141F""",0.9166666666666666
6,47,"""E1617-Apr20-19-26-32"")","""E1617""",41.78333333333333
3,55,"""E1C1D-Apr20-20-03-51"")","""E1C1D""",10.483333333333333
4,28,"""E1617-Apr20-20-18-39"")","""E1617""",2.3166666666666664
4,49,"""E2D63-Apr20-20-09-44"")","""E2D63""",17.916666666666668
3,9,"""E1C1D-Apr20-20-15-05"")","""E1C1D""",15.033333333333333
3,12,"""E2D63-Apr20-20-30-04"")","""E2D63""",1.6833333333333333
4,12,"""E2D63-Apr20-20-32-11"")","""E2D63""",1.1666666666666667
7,66,"""E1617-Apr20-20-23-45"")","""E1617""",11.016666666666667
3,16,"""E2D63-Apr20-20-33-53"")","""E2D63""",1.45
3,27,"""E2D63-Apr20-20-35-48"")","""E2D63""",4.15
3,26,"""E2D63-Apr20-20-40-24"")","""E2D63""",2.9
6,57,"""E1617-Apr20-20-39-26"")","""E1617""",8.1
3,28,"""E2D63-Apr20-20-43-54"")","""E2D63""",6.183333333333334
5,29,"""E2D63-Apr20-20-50-37"")","""E2D63""",7.35
4,21,"""E2D63-Apr20-20-58-44"")","""E2D63""",3.05
3,23,"""E2D63-Apr20-21-02-17"")","""E2D63""",0.55
2,1,"""E1C4D-Apr20-21-18-22"")","""E1C4D""",1.0666666666666667
2,1,"""E1C4D-Apr20-21-21-21"")","""E1C4D""",1.0333333333333334
2,1,"""E1C4D-Apr20-21-27-56"")","""E1C4D""",0.7666666666666667
2,1,"""E1C4D-Apr20-21-29-03"")","""E1C4D""",2.4833333333333334
4,2,"""E1C4D-Apr20-21-32-01"")","""E1C4D""",0.7666666666666667
2,1,"""E1A13-Apr20-22-30-49"")","""E1A13""",1.0333333333333334
2,1,"""E141F-Apr20-22-54-50"")","""E141F""",2.7
6,23,"""E2967-Apr20-22-43-30"")","""E2967""",17.033333333333335
3,20,"""E20A9-Apr20-23-02-51"")","""E20A9""",7.35
2,1,"""E141F-Apr20-23-04-38"")","""E141F""",0.6833333333333333
3,22,"""E20A9-Apr20-23-11-06"")","""E20A9""",2.3166666666666664
3,14,"""E20A9-Apr20-23-14-05"")","""E20A9""",2.4
3,15,"""E150F-Apr20-23-07-11"")","""E150F""",3.9166666666666665
4,18,"""E16B9-Apr20-23-08-13"")","""E16B9""",4.416666666666667
3,12,"""E20A9-Apr20-23-17-12"")","""E20A9""",5.8
4,15,"""E2967-Apr20-23-03-00"")","""E2967""",12.05
3,15,"""E16B9-Apr20-23-12-50"")","""E16B9""",3.0166666666666666
3,14,"""E20A9-Apr20-23-23-53"")","""E20A9""",1.0666666666666667
4,16,"""E20A9-Apr20-23-25-43"")","""E20A9""",3.3166666666666664
5,36,"""E20A9-Apr20-23-29-50"")","""E20A9""",7.2
10,27,"""E20A9-Apr20-23-37-36"")","""E20A9""",-1.6
6,32,"""E150F-Apr20-23-11-48"")","""E150F""",23.683333333333334
3,31,"""E150F-Apr20-23-37-04"")","""E150F""",0.7333333333333333
4,28,"""E150F-Apr20-23-38-01"")","""E150F""",9.833333333333334
3,11,"""E16B9-Apr21-00-12-58"")","""E16B9""",5.0
4,18,"""E16B9-Apr21-00-18-16"")","""E16B9""",8.033333333333333
7,37,"""E16B9-Apr21-00-26-30"")","""E16B9""",15.95
4,16,"""E16B9-Apr21-00-42-39"")","""E16B9""",4.316666666666666
8,86,"""E150F-Apr20-23-53-52"")","""E150F""",58.083333333333336
6,63,"""E150F-Apr21-00-53-16"")","""E150F""",13.266666666666667
4,23,"""E1BB1-Mar02-13-03-46"")","""E1BB1""",6.716666666666667
3,18,"""E1BB1-Mar02-13-16-47"")","""E1BB1""",1.5666666666666667
4,17,"""E267F-Apr21-08-54-10"")","""E267F""",2.1666666666666665
3,15,"""E267F-Apr21-08-56-32"")","""E267F""",1.45
4,17,"""E267F-Apr21-08-58-17"")","""E267F""",2.5833333333333335
4,32,"""E267F-Apr21-09-01-06"")","""E267F""",5.45
5,29,"""E267F-Apr21-09-06-57"")","""E267F""",3.3166666666666664
4,20,"""E267F-Apr21-09-10-29"")","""E267F""",3.0
6,35,"""E267F-Apr21-09-13-42"")","""E267F""",6.616666666666667
3,20,"""E267F-Apr21-09-20-34"")","""E267F""",2.8833333333333333
2,1,"""E1971-Apr21-09-47-53"")","""E1971""",8.616666666666667
2,1,"""E1971-Apr21-10-10-06"")","""E1971""",17.016666666666666
2,1,"""E1971-Apr21-10-27-32"")","""E1971""",13.133333333333333
19,120,"""E243F-Mar02-16-10-54"")","""E243F""",41.53333333333333
2,1,"""E1971-Apr21-10-43-39"")","""E1971""",12.916666666666666
3,16,"""E2967-Apr21-10-52-41"")","""E2967""",6.966666666666667
2,1,"""E141F-Apr21-11-00-45"")","""E141F""",0.18333333333333332
3,21,"""E2691-Apr21-10-59-18"")","""E2691""",2.9
6,39,"""E2691-Apr21-11-02-31"")","""E2691""",1.5
3,32,"""E2691-Apr21-11-04-21"")","""E2691""",5.116666666666666
5,23,"""E2691-Apr21-11-09-42"")","""E2691""",3.7333333333333334
4,3,"""E2691-Apr21-11-13-45"")","""E2691""",3.2333333333333334
10,90,"""E243F-Mar02-16-53-45"")","""E243F""",21.716666666666665
6,33,"""E2967-Apr21-10-59-52"")","""E2967""",18.7
4,24,"""E141F-Mar02-17-38-20"")","""E141F""",11.016666666666667
3,31,"""E1ADF-Mar02-17-49-46"")","""E1ADF""",0.5666666666666667
5,7,"""E1ADF-Mar02-17-50-37"")","""E1ADF""",1.3333333333333333
3,14,"""E2853-Mar02-17-52-04"")","""E2853""",0.16666666666666666
3,34,"""E1ADF-Mar02-17-52-14"")","""E1ADF""",1.3166666666666667
3,29,"""E141F-Mar02-17-49-31"")","""E141F""",5.1
3,33,"""E1ADF-Mar02-17-53-54"")","""E1ADF""",6.666666666666667
3,20,"""E18C9-Apr21-12-04-10"")","""E18C9""",3.466666666666667
4,18,"""E141F-Mar02-17-54-50"")","""E141F""",11.25
3,42,"""E2853-Mar02-17-53-30"")","""E2853""",13.483333333333333
3,23,"""E2853-Mar02-18-08-50"")","""E2853""",4.216666666666667
7,41,"""E1ADF-Mar02-18-01-33"")","""E1ADF""",12.55
3,15,"""E2853-Mar02-18-14-03"")","""E2853""",4.416666666666667
3,22,"""E141F-Mar02-18-06-21"")","""E141F""",12.4
3,22,"""E2787-Apr21-12-37-46"")","""E2787""",4.866666666666667
3,17,"""E2787-Apr21-12-42-52"")","""E2787""",1.5166666666666666
3,14,"""E2787-Apr21-12-44-34"")","""E2787""",1.1333333333333333
3,19,"""E2787-Apr21-12-45-55"")","""E2787""",4.216666666666667
4,21,"""E1C1D-Apr21-12-45-49"")","""E1C1D""",5.266666666666667
3,19,"""E2787-Apr21-12-50-21"")","""E2787""",2.5
3,16,"""E1C1D-Apr21-12-51-20"")","""E1C1D""",3.3333333333333335
3,39,"""E2787-Apr21-12-53-09"")","""E2787""",3.1666666666666665
2,1,"""E1971-Apr21-11-44-06"")","""E1971""",73.91666666666667
3,21,"""E1C1D-Apr21-12-55-25"")","""E1C1D""",3.5
3,27,"""E2787-Apr21-12-56-40"")","""E2787""",4.333333333333333
5,18,"""E2967-Apr21-11-19-32"")","""E2967""",102.6
7,28,"""E2A39-Apr21-13-04-09"")","""E2A39""",12.116666666666667
3,13,"""E1C1D-Apr21-13-03-13"")","""E1C1D""",3.6833333333333336
3,11,"""E18C9-Apr21-12-08-16"")","""E18C9""",61.15
3,23,"""E2967-Apr21-13-04-34"")","""E2967""",5.116666666666666
4,19,"""E2A39-Apr21-13-17-47"")","""E2A39""",3.1166666666666667
3,18,"""E2967-Apr21-13-10-11"")","""E2967""",0.65
5,18,"""E2A39-Apr21-13-23-03"")","""E2A39""",2.183333333333333
2,1,"""E1971-Apr21-13-00-11"")","""E1971""",14.0
3,14,"""E2967-Apr21-13-13-48"")","""E2967""",1.3333333333333333
3,19,"""E1C1D-Apr21-13-07-35"")","""E1C1D""",7.783333333333333
5,16,"""E1C1D-Apr21-13-16-03"")","""E1C1D""",7.383333333333334
4,24,"""E2967-Apr21-13-16-05"")","""E2967""",8.35
3,14,"""E2967-Apr21-13-25-08"")","""E2967""",2.4
3,3,"""E1C1D-Apr21-13-23-52"")","""E1C1D""",4.516666666666667
4,23,"""E15E1-Mar02-19-25-45"")","""E15E1""",2.283333333333333
9,22,"""E30BD-Mar02-19-49-20"")","""E30BD""",6.05
3,4,"""E30BD-Mar02-19-55-37"")","""E30BD""",0.43333333333333335
3,4,"""E30BD-Mar02-19-56-18"")","""E30BD""",0.5
3,4,"""E30BD-Mar02-19-57-03"")","""E30BD""",0.35
3,4,"""E30BD-Mar02-19-57-40"")","""E30BD""",0.4666666666666667
6,72,"""E2853-Mar02-19-49-01"")","""E2853""",33.916666666666664
4,16,"""E2A27-Mar02-20-19-03"")","""E2A27""",6.25
3,15,"""E2A27-Mar02-20-25-39"")","""E2A27""",3.1
3,59,"""E1635-Mar02-20-23-44"")","""E1635""",17.25
3,13,"""E2A27-Mar02-20-29-00"")","""E2A27""",12.133333333333333
3,3,"""E2A27-Mar02-20-41-36"")","""E2A27""",0.21666666666666667
3,9,"""E1635-Mar02-20-41-19"")","""E1635""",1.5166666666666666
4,28,"""E2A27-Mar02-20-42-22"")","""E2A27""",7.283333333333333
3,20,"""E141F-Mar02-21-13-53"")","""E141F""",0.5166666666666667
3,35,"""E141F-Mar02-21-14-31"")","""E141F""",3.2666666666666666
3,37,"""E2853-Mar02-20-30-33"")","""E2853""",53.71666666666667
3,75,"""E243F-Mar02-21-21-59"")","""E243F""",3.1166666666666667
3,74,"""E243F-Mar02-21-25-42"")","""E243F""",0.6166666666666667
3,75,"""E243F-Mar02-21-26-34"")","""E243F""",0.35
9,30,"""E243F-Mar02-21-28-28"")","""E243F""",5.15
5,34,"""E243F-Mar02-21-33-48"")","""E243F""",6.116666666666666
4,34,"""E2853-Mar02-21-25-07"")","""E2853""",16.633333333333333
4,62,"""E243F-Mar02-21-41-20"")","""E243F""",8.933333333333334
3,66,"""E243F-Mar02-21-50-33"")","""E243F""",0.4666666666666667
9,70,"""E243F-Mar02-21-51-22"")","""E243F""",9.333333333333334
3,60,"""E243F-Mar02-22-00-58"")","""E243F""",0.4666666666666667
3,14,"""E2853-Mar02-21-52-39"")","""E2853""",10.933333333333334
5,49,"""E1ADF-Mar02-22-12-26"")","""E1ADF""",13.783333333333333
3,20,"""E2853-Mar02-22-13-08"")","""E2853""",19.716666666666665
3,19,"""E2853-Mar02-22-34-33"")","""E2853""",4.4
3,58,"""E1ADF-Mar02-22-26-33"")","""E1ADF""",15.916666666666666
3,19,"""E1947-Mar02-22-46-14"")","""E1947""",11.05
3,11,"""E141F-Apr21-17-04-45"")","""E141F""",0.4666666666666667
3,18,"""E243F-Apr21-17-01-16"")","""E243F""",4.733333333333333
3,18,"""E141F-Apr21-17-05-21"")","""E141F""",6.783333333333333
4,17,"""E243F-Apr21-17-06-26"")","""E243F""",6.4
6,29,"""E1947-Mar02-22-57-45"")","""E1947""",13.1
3,14,"""E141F-Apr21-17-12-14"")","""E141F""",2.4166666666666665
3,12,"""E243F-Apr21-17-13-17"")","""E243F""",2.2
4,17,"""E243F-Apr21-17-15-51"")","""E243F""",2.8666666666666667
3,13,"""E141F-Apr21-17-17-08"")","""E141F""",3.5166666666666666
4,43,"""E243F-Apr21-17-19-19"")","""E243F""",13.533333333333333
3,28,"""E1947-Mar02-23-13-24"")","""E1947""",17.616666666666667
3,15,"""E141F-Apr21-17-33-20"")","""E141F""",2.2666666666666666
4,16,"""E141F-Apr21-17-35-42"")","""E141F""",3.066666666666667
3,29,"""E141F-Apr21-17-38-57"")","""E141F""",8.5
5,47,"""E243F-Apr21-17-33-58"")","""E243F""",15.916666666666666
12,72,"""E1947-Mar02-23-31-27"")","""E1947""",50.31666666666667
7,48,"""E1947-Mar03-00-22-17"")","""E1947""",23.183333333333334
3,28,"""E1947-Mar03-00-46-22"")","""E1947""",5.316666666666666
5,14,"""E1947-Mar03-00-52-11"")","""E1947""",16.5
3,5,"""E1947-Mar03-01-08-55"")","""E1947""",1.8666666666666667
3,8,"""E1947-Mar03-01-11-00"")","""E1947""",2.2333333333333334
3,6,"""E1947-Mar03-01-13-53"")","""E1947""",0.15
2,1,"""E1C4D-Apr21-22-21-05"")","""E1C4D""",0.26666666666666666
2,1,"""E1C4D-Apr21-22-21-33"")","""E1C4D""",0.85
2,1,"""E1C4D-Apr21-22-22-38"")","""E1C4D""",0.8
2,1,"""E1C4D-Apr21-22-23-40"")","""E1C4D""",0.7833333333333333
2,1,"""E1C4D-Apr21-22-24-40"")","""E1C4D""",0.6833333333333333
2,1,"""E1C4D-Apr21-22-25-31"")","""E1C4D""",0.18333333333333332
2,1,"""E1C4D-Apr21-22-25-51"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Apr21-22-26-40"")","""E1C4D""",0.26666666666666666
2,1,"""E1C4D-Apr21-22-27-05"")","""E1C4D""",0.7666666666666667
2,1,"""E1C4D-Apr21-22-28-03"")","""E1C4D""",0.7666666666666667
2,1,"""E1C4D-Apr21-22-29-00"")","""E1C4D""",0.8166666666666667
5,24,"""E141F-Apr21-22-15-56"")","""E141F""",14.566666666666666
2,1,"""E1C4D-Apr21-22-29-57"")","""E1C4D""",0.65
2,1,"""E1C4D-Apr21-22-30-45"")","""E1C4D""",0.2833333333333333
2,1,"""E1C4D-Apr21-22-31-13"")","""E1C4D""",0.2833333333333333
2,1,"""E1C4D-Apr21-22-31-39"")","""E1C4D""",0.16666666666666666
2,1,"""E1C4D-Apr21-22-31-57"")","""E1C4D""",0.65
2,1,"""E1C4D-Apr21-22-32-44"")","""E1C4D""",0.65
2,1,"""E1C4D-Apr21-22-33-31"")","""E1C4D""",0.7
2,1,"""E1C4D-Apr21-22-34-23"")","""E1C4D""",0.21666666666666667
2,1,"""E1C4D-Apr21-22-34-47"")","""E1C4D""",0.7833333333333333
2,1,"""E1C4D-Apr21-22-35-45"")","""E1C4D""",0.15
2,1,"""E1C4D-Apr21-22-36-07"")","""E1C4D""",0.7666666666666667
2,1,"""E1C4D-Apr21-22-37-04"")","""E1C4D""",0.7833333333333333
9,39,"""E17E5-Mar03-11-19-11"")","""E17E5""",19.916666666666668
3,19,"""E1617-Mar03-11-42-10"")","""E1617""",0.2833333333333333
6,19,"""E17E5-Mar03-11-39-29"")","""E17E5""",8.5
6,53,"""E1617-Mar03-11-42-39"")","""E1617""",8.633333333333333
3,11,"""E17E5-Mar03-11-48-20"")","""E17E5""",3.15
3,66,"""E20A9-Mar03-12-49-13"")","""E20A9""",1.35
3,17,"""E1C47-Apr22-09-21-05"")","""E1C47""",2.4
3,13,"""E1C47-Apr22-09-23-48"")","""E1C47""",1.8333333333333335
3,16,"""E1C47-Apr22-09-25-57"")","""E1C47""",1.75
4,43,"""E1C47-Apr22-09-27-59"")","""E1C47""",8.833333333333334
15,84,"""E1C47-Mar03-15-10-39"")","""E1C47""",26.55
5,14,"""E1C47-Mar03-15-37-33"")","""E1C47""",6.566666666666666
6,22,"""E15E1-Mar03-15-40-36"")","""E15E1""",5.783333333333333
3,24,"""E1C47-Mar03-15-44-27"")","""E1C47""",7.583333333333333
5,22,"""E15E1-Mar03-15-46-34"")","""E15E1""",6.383333333333334
3,17,"""E15E1-Mar03-15-53-19"")","""E15E1""",4.0
